tag 1,pct 1,tag 2,pct 2,tag 3,pct 3,tag 4,pct 4,tag 5,pct 5
geboorte,0.9905873,huwelijk,0.009329716,sint,5.420231e-05,speelgoed,2.8444447e-05,vakantie,3.493442e-07
geboorte,0.9817332,sint,0.0128050195,huwelijk,0.0037527394,speelgoed,0.0017079271,vakantie,1.0309217e-06
geboorte,0.9945262,speelgoed,0.0053371233,sint,7.502367e-05,huwelijk,6.113935e-05,vakantie,4.6050909e-07
geboorte,0.9899602,huwelijk,0.0062119085,speelgoed,0.0037187482,sint,0.000101665595,vakantie,7.5558473e-06
geboorte,0.9253881,huwelijk,0.06886127,sint,0.003386233,speelgoed,0.002331954,vakantie,3.246519e-05
huwelijk,0.9812387,geboorte,0.016820427,sint,0.0019317718,speelgoed,7.499395e-06,vakantie,1.4781822e-06
geboorte,0.9994667,speelgoed,0.00052736746,sint,3.7086518e-06,huwelijk,1.70499e-06,vakantie,5.61919e-07
geboorte,0.90869904,speelgoed,0.04825859,huwelijk,0.037873067,sint,0.0040529068,vakantie,0.0011164094
huwelijk,0.9908269,sint,0.0068561393,geboorte,0.002274954,speelgoed,3.4370438e-05,vakantie,7.639008e-06
geboorte,0.9599861,huwelijk,0.03333971,speelgoed,0.005000042,sint,0.0016623486,vakantie,1.1737426e-05
geboorte,0.9963264,huwelijk,0.002871577,speelgoed,0.0006885018,sint,0.00011358823,vakantie,2.3997462e-08
geboorte,0.98433024,huwelijk,0.009039607,speelgoed,0.0057814154,sint,0.00084869575,vakantie,4.267335e-08
geboorte,0.9966444,sint,0.0024480615,huwelijk,0.00045525446,speelgoed,0.00045222027,vakantie,6.449e-08
speelgoed,0.99629396,sint,0.0018971764,geboorte,0.0015619386,vakantie,0.00022836079,huwelijk,1.846859e-05
speelgoed,0.93801564,sint,0.05857441,huwelijk,0.0027969582,geboorte,0.00058710907,vakantie,2.5969817e-05
geboorte,0.9857948,huwelijk,0.013113504,speelgoed,0.0009834813,vakantie,0.00010613478,sint,2.1114447e-06
vakantie,0.989943,huwelijk,0.0049042758,speelgoed,0.003218673,geboorte,0.0018377571,sint,9.6301774e-05
huwelijk,0.9997241,geboorte,0.0002722102,sint,3.6553354e-06,speelgoed,2.5374277e-08,vakantie,1.2987817e-09
vakantie,0.9965322,geboorte,0.0029512984,speelgoed,0.00033288327,huwelijk,0.00018332823,sint,2.9829033e-07
vakantie,0.9947706,speelgoed,0.005188877,geboorte,3.8261365e-05,huwelijk,1.9597376e-06,sint,2.4326758e-07
vakantie,0.9984047,speelgoed,0.0015908348,geboorte,3.412855e-06,sint,8.811208e-07,huwelijk,1.7846322e-07
huwelijk,0.9990232,geboorte,0.0008909029,sint,6.7310124e-05,speelgoed,1.676789e-05,vakantie,1.785684e-06
huwelijk,0.79988426,speelgoed,0.102310576,sint,0.07530534,geboorte,0.020670153,vakantie,0.0018296798
huwelijk,0.98595667,geboorte,0.014026325,sint,1.6554544e-05,speelgoed,4.7762796e-07,vakantie,1.8119015e-09
huwelijk,0.999998,geboorte,2.0479583e-06,sint,2.989761e-08,speelgoed,7.99907e-10,vakantie,9.992493e-11
huwelijk,0.9992182,geboorte,0.0007543487,sint,2.7244152e-05,speelgoed,1.6550024e-07,vakantie,2.0529611e-09
huwelijk,0.9999943,geboorte,5.588573e-06,sint,1.15527996e-07,speelgoed,1.5247274e-08,vakantie,6.6910153e-09
huwelijk,0.99999976,geboorte,1.967479e-07,sint,1.0315855e-08,vakantie,9.7639115e-09,speelgoed,1.6581648e-09
huwelijk,0.9999181,geboorte,5.482193e-05,sint,2.0192167e-05,speelgoed,4.689188e-06,vakantie,2.2700335e-06
huwelijk,0.99989486,geboorte,3.666499e-05,speelgoed,3.6270958e-05,sint,2.5486484e-05,vakantie,6.6651924e-06
huwelijk,0.9927343,geboorte,0.007186383,sint,4.53255e-05,vakantie,2.9113413e-05,speelgoed,4.816964e-06
huwelijk,0.99999726,geboorte,2.4523551e-06,sint,9.444952e-08,speelgoed,6.388544e-08,vakantie,1.6593575e-08
huwelijk,0.99947613,geboorte,0.0004910261,sint,3.167346e-05,vakantie,8.945047e-07,speelgoed,1.893113e-07
huwelijk,0.9978389,geboorte,0.002159976,vakantie,1.2466967e-06,speelgoed,5.2204687e-08,sint,6.3483854e-09
vakantie,0.9126119,speelgoed,0.072223864,geboorte,0.015159332,sint,4.0805708e-06,huwelijk,8.8917267e-07
