base,filename,extension,type,theme,period,tag 1,pct 1,tag 2,pct 2,tag 3,pct 3,tag 4,pct 4,tag 5,pct 5
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0046-00244,DIA-0046-00244,tif,diapositief,vakantie,onbekend,70s,0.37277114,80s,0.275986,60s,0.16017407,90s,0.099390864,50s,0.05970842
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0046-00253,DIA-0046-00253,tif,diapositief,vakantie,onbekend,70s,0.46921223,80s,0.23783611,90s,0.11202247,50s,0.07608704,30s,0.045834076
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0049-0411,DIA-0049-0411,tif,diapositief,vakantie,onbekend,80s,0.39427432,90s,0.29077327,70s,0.2383244,60s,0.064010754,30s,0.0071609127
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0052-00044,DIA-0052-00044,jpg,diapositief,vakantie,onbekend,70s,0.43655714,60s,0.23026524,80s,0.17486036,90s,0.11105074,50s,0.028402872
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0054-0296,DIA-0054-0296,jpg,diapositief,vakantie,onbekend,80s,0.38933635,70s,0.380534,90s,0.14773837,60s,0.07178089,50s,0.008375657
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0066-0010,DIA-0066-0010,tif,diapositief,vakantie,onbekend,90s,0.38077942,80s,0.30065823,70s,0.24212806,60s,0.07412018,50s,0.0014896085
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0075-0204,DIA-0075-0204,tif,diapositief,vakantie,onbekend,80s,0.45568764,90s,0.28995505,70s,0.21349132,60s,0.036655467,30s,0.0022051465
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0078-0046,DIA-0078-0046,tif,diapositief,vakantie,onbekend,60s,0.44887498,70s,0.42379835,80s,0.04492287,50s,0.039603785,90s,0.020010144
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0078-0084,DIA-0078-0084,tif,diapositief,vakantie,onbekend,70s,0.41429517,60s,0.33084568,50s,0.12792374,80s,0.04663603,90s,0.031997018
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0078-0352,DIA-0078-0352,tif,diapositief,vakantie,onbekend,70s,0.4635219,80s,0.26742303,90s,0.19508834,60s,0.03190338,50s,0.030016959
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0078-0783,DIA-0078-0783,tif,diapositief,vakantie,onbekend,80s,0.5015694,70s,0.30777603,90s,0.1357725,60s,0.047627665,50s,0.0040539727
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0078-0785,DIA-0078-0785,tif,diapositief,vakantie,onbekend,70s,0.46736544,80s,0.2591915,90s,0.13346624,60s,0.11231538,50s,0.016509809
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-0079-0001,DIA-0079-0001,tif,diapositief,vakantie,onbekend,70s,0.59111714,80s,0.17899859,60s,0.11936485,50s,0.04838571,90s,0.036721118
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00055,DIA-60-00055,tif,diapositief,vakantie,60s,70s,0.29422835,80s,0.28944722,90s,0.24164477,60s,0.16402785,30s,0.005613908
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00057,DIA-60-00057,tif,diapositief,vakantie,60s,70s,0.52066594,80s,0.19342437,60s,0.1721493,90s,0.0901354,50s,0.017262748
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00059,DIA-60-00059,tif,diapositief,vakantie,60s,70s,0.334688,80s,0.3095234,60s,0.16929315,90s,0.15561369,50s,0.009245775
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00061,DIA-60-00061,tif,diapositief,vakantie,60s,70s,0.51288235,60s,0.2835676,80s,0.13789223,90s,0.049063694,50s,0.011687969
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00091,DIA-60-00091,tif,diapositief,vakantie,60s,60s,0.47032386,70s,0.37800184,50s,0.056939777,80s,0.050400574,90s,0.024672836
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00107,DIA-60-00107,tif,diapositief,vakantie,60s,80s,0.5589485,70s,0.23028676,90s,0.17725985,60s,0.015067449,30s,0.0114257755
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00116,DIA-60-00116,jpg,diapositief,vakantie,60s,60s,0.5906145,70s,0.26337048,90s,0.0788162,80s,0.04681871,50s,0.008179809
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00129,DIA-60-00129,tif,diapositief,vakantie,60s,70s,0.4288441,90s,0.23931268,80s,0.21772441,60s,0.04917533,30s,0.042567655
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00130,DIA-60-00130,tif,diapositief,vakantie,60s,80s,0.39067954,70s,0.33852196,90s,0.23014683,50s,0.014984891,60s,0.0137170125
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00141,DIA-60-00141,tif,diapositief,vakantie,60s,70s,0.3822726,80s,0.3247116,60s,0.14194718,90s,0.09326705,50s,0.02948986
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00153,DIA-60-00153,tif,diapositief,vakantie,60s,70s,0.34986869,60s,0.27508914,80s,0.18558244,90s,0.12769042,50s,0.0472395
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00209,DIA-60-00209,tif,diapositief,vakantie,60s,70s,0.43796262,80s,0.2504912,90s,0.1529144,60s,0.106529914,50s,0.021327592
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-60-00245,DIA-60-00245,tif,diapositief,vakantie,60s,60s,0.7462092,70s,0.19111727,50s,0.02194283,80s,0.016735984,90s,0.010230761
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00086,DIA-70-00086,tif,diapositief,vakantie,70s,70s,0.5436591,80s,0.20048453,60s,0.13253261,90s,0.10058456,50s,0.016789401
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00088,DIA-70-00088,tif,diapositief,vakantie,70s,90s,0.40126213,80s,0.3426684,70s,0.19070531,60s,0.059172034,30s,0.002998102
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00089,DIA-70-00089,tif,diapositief,vakantie,70s,70s,0.5322422,80s,0.26943105,90s,0.14492549,60s,0.026568262,50s,0.018086994
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00107,DIA-70-00107,tif,diapositief,geboorte,70s,70s,0.40728512,60s,0.26250207,90s,0.15256652,80s,0.14615883,50s,0.030662078
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00108,DIA-70-00108,tif,diapositief,geboorte,70s,70s,0.55873877,60s,0.26926816,80s,0.08727767,90s,0.07485262,50s,0.009561346
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00109,DIA-70-00109,tif,diapositief,geboorte,70s,70s,0.34663516,60s,0.24782147,80s,0.19638237,90s,0.16631608,50s,0.04115502
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00110,DIA-70-00110,tif,diapositief,geboorte,70s,60s,0.7931853,70s,0.18944192,50s,0.011229924,80s,0.0026103158,90s,0.0025982405
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00111,DIA-70-00111,tif,diapositief,geboorte,70s,70s,0.58238584,60s,0.21709424,90s,0.0819322,80s,0.079455055,50s,0.038395166
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00152,DIA-70-00152,tif,diapositief,vakantie,70s,70s,0.4149253,80s,0.35239652,90s,0.11181133,60s,0.09706098,50s,0.014826079
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00174,DIA-70-00174,tif,diapositief,vakantie,70s,70s,0.5380309,80s,0.17578074,60s,0.15231001,90s,0.09270829,50s,0.030128265
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00177,DIA-70-00177,tif,diapositief,vakantie,70s,70s,0.5565914,60s,0.2758709,50s,0.07053432,80s,0.057971414,90s,0.026542462
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00338,DIA-70-00338,tif,diapositief,vakantie,70s,70s,0.53954935,60s,0.30795145,80s,0.09029125,90s,0.043989997,50s,0.012465869
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00356,DIA-70-00356,tif,diapositief,vakantie,70s,80s,0.40783504,90s,0.33735925,70s,0.23038153,60s,0.020267563,30s,0.0019697833
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00502,DIA-70-00502,tif,diapositief,vakantie,70s,70s,0.5591412,80s,0.29443583,90s,0.0793525,60s,0.05470199,30s,0.005528605
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00507,DIA-70-00507,tif,diapositief,vakantie,70s,70s,0.54203236,80s,0.30609033,90s,0.091718495,60s,0.050392456,50s,0.0073130033
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-70-00671,DIA-70-00671,tif,diapositief,vakantie,70s,70s,0.5980348,60s,0.189525,80s,0.13559902,90s,0.05254899,50s,0.014973022
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-80-00001,DIA-80-00001,tif,diapositief,speelgoed,80s,80s,0.41517487,90s,0.3478014,70s,0.19542468,60s,0.036931966,50s,0.0035244857
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-80-00048,DIA-80-00048,tif,diapositief,vakantie,80s,80s,0.6151511,90s,0.25864935,70s,0.09793559,60s,0.020529265,30s,0.0032059643
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-80-00064,DIA-80-00064,tif,diapositief,vakantie,80s,70s,0.56387943,80s,0.1968867,60s,0.12585455,90s,0.069304004,50s,0.031423908
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-80-00069,DIA-80-00069,tif,diapositief,vakantie,80s,80s,0.66752064,70s,0.16765355,90s,0.10815989,60s,0.03752857,50s,0.013199349
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-80-00096,DIA-80-00096,tif,diapositief,vakantie,80s,80s,0.71991706,90s,0.23641567,70s,0.04186658,60s,0.0013854007,50s,0.00020449056
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-80-00249,DIA-80-00249,tif,diapositief,vakantie,80s,80s,0.45902357,70s,0.31714195,90s,0.118121475,60s,0.07914611,50s,0.014284966
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-80-00358,DIA-80-00358,tif,diapositief,huwelijk,80s,70s,0.42548558,60s,0.4136459,90s,0.056560107,80s,0.04476455,50s,0.039980847
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/DIA-90-00009,DIA-90-00009,tif,diapositief,vakantie,90s,70s,0.38409063,80s,0.22802831,60s,0.153585,90s,0.078781426,50s,0.06934591
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00015,FO-00-00015,tif,foto,geboorte,00s,40s,0.3599715,00s,0.21968524,10s,0.20625989,50s,0.17120324,20s,0.023046877
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00034,FO-00-00034,tif,foto,huwelijk,00s,20s,0.34228206,00s,0.22202013,40s,0.13048115,50s,0.1287813,30s,0.087650456
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00035,FO-00-00035,tif,foto,geboorte,00s,10s,0.35087064,00s,0.3009179,40s,0.25089556,50s,0.054368597,20s,0.02573325
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00036,FO-00-00036,tif,foto,geboorte,00s,00s,0.43092307,10s,0.35766214,40s,0.11595107,20s,0.05363042,50s,0.027154742
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00037,FO-00-00037,tif,foto,speelgoed,00s,40s,0.6746637,50s,0.2752681,00s,0.019485459,60s,0.011935052,10s,0.0111471005
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00075,FO-00-00075,tif,foto,speelgoed,00s,00s,0.39458475,10s,0.1778968,30s,0.15195075,20s,0.14551507,40s,0.06493533
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00079,FO-00-00079,tif,foto,geboorte,00s,00s,0.38480657,10s,0.34752193,40s,0.122101635,20s,0.07295251,50s,0.043407287
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00080,FO-00-00080,tif,foto,geboorte,00s,10s,0.48228312,00s,0.21217695,20s,0.11330133,40s,0.06691455,30s,0.057922658
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-00-00081,FO-00-00081,tif,foto,geboorte,00s,40s,0.40503317,10s,0.22396195,50s,0.15878178,00s,0.14920434,20s,0.039279696
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00041,FO-10-00041,tif,foto,speelgoed,10s,10s,0.65810126,00s,0.124729216,20s,0.0881563,40s,0.051299103,30s,0.04375573
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00064,FO-10-00064,tif,foto,speelgoed,10s,30s,0.49143952,20s,0.36228934,50s,0.053312957,00s,0.038645037,10s,0.033382017
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00074,FO-10-00074,tif,foto,huwelijk,10s,10s,0.33714992,20s,0.24212334,40s,0.13620272,50s,0.10559887,00s,0.09905406
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00077,FO-10-00077,tif,foto,huwelijk,10s,20s,0.45751745,30s,0.1485279,10s,0.14522876,00s,0.120976724,40s,0.07481892
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00080,FO-10-00080,tif,foto,geboorte,10s,10s,0.5824538,00s,0.14902894,40s,0.11793418,20s,0.08186948,50s,0.042296834
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00081,FO-10-00081,tif,foto,geboorte,10s,10s,0.6494026,00s,0.15236506,20s,0.07611194,40s,0.04916895,50s,0.045305528
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00082,FO-10-00082,tif,foto,geboorte,10s,10s,0.5250473,00s,0.26656032,20s,0.10713505,40s,0.042949013,50s,0.029067298
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00083,FO-10-00083,tif,foto,geboorte,10s,10s,0.38662392,20s,0.20106685,50s,0.12101069,00s,0.11575686,40s,0.064686835
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00084,FO-10-00084,tif,foto,geboorte,10s,10s,0.30247402,40s,0.26968268,20s,0.1491399,00s,0.1477247,50s,0.09488761
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00089,FO-10-00089,tif,foto,huwelijk,10s,10s,0.32606164,40s,0.2510779,20s,0.14115877,00s,0.1159887,50s,0.1147371
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00094,FO-10-00094,tif,foto,geboorte,10s,10s,0.48389673,00s,0.31018472,20s,0.09248446,40s,0.07345971,50s,0.020478664
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00095,FO-10-00095,tif,foto,geboorte,10s,10s,0.52245915,40s,0.17371978,00s,0.16998659,20s,0.06991395,50s,0.031622928
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00098,FO-10-00098,tif,foto,huwelijk,10s,20s,0.33509532,10s,0.25743002,00s,0.14015922,40s,0.12586032,30s,0.088479236
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00103,FO-10-00103,tif,foto,geboorte,10s,10s,0.4091227,00s,0.2897528,20s,0.1789135,40s,0.062197704,30s,0.042893082
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00185,FO-10-00185,tif,foto,geboorte,10s,10s,0.60693944,00s,0.17872006,20s,0.10194259,40s,0.059998374,50s,0.023803897
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-10-00187,FO-10-00187,tif,foto,geboorte,10s,40s,0.45135555,10s,0.17882687,50s,0.14811866,00s,0.14083895,20s,0.051461983
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00033,FO-20-00033,tif,foto,geboorte,20s,10s,0.40909567,40s,0.24436949,00s,0.15824391,20s,0.08036455,50s,0.078863725
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00064,FO-20-00064,tif,foto,speelgoed,20s,20s,0.2603094,00s,0.2283166,10s,0.20201392,30s,0.13157761,40s,0.09117165
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00065,FO-20-00065,tif,foto,speelgoed,20s,50s,0.40195563,40s,0.19594829,20s,0.1647644,10s,0.07266882,00s,0.0677454
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00070_a3,FO-20-00070_a3,tif,foto,geboorte,20s,30s,0.3449847,20s,0.31110683,50s,0.19186476,40s,0.0647973,00s,0.02842828
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00080,FO-20-00080,tif,foto,vakantie,20s,30s,0.44728875,20s,0.3745761,50s,0.054232743,00s,0.034535985,40s,0.031352956
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00083,FO-20-00083,tif,foto,huwelijk,20s,20s,0.5004344,30s,0.15458897,10s,0.111343235,40s,0.09895291,00s,0.073434964
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00092,FO-20-00092,tif,foto,vakantie,20s,20s,0.38116527,30s,0.321297,10s,0.19147256,00s,0.068180345,40s,0.019739918
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00098,FO-20-00098,tif,foto,speelgoed,20s,30s,0.5721356,20s,0.14019054,50s,0.13093486,60s,0.05361698,70s,0.048218306
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00108,FO-20-00108,tif,foto,vakantie,20s,20s,0.5556551,30s,0.35566768,10s,0.040991135,00s,0.024566527,50s,0.01387666
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00173,FO-20-00173,tif,foto,huwelijk,20s,20s,0.34386042,30s,0.27669242,50s,0.1299471,40s,0.08687825,10s,0.06406029
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00177,FO-20-00177,tif,foto,geboorte,20s,20s,0.4266109,50s,0.15075903,30s,0.14548148,00s,0.11202521,40s,0.101624906
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00197,FO-20-00197,tif,foto,huwelijk,20s,50s,0.48770642,20s,0.19273658,40s,0.12048387,30s,0.069458544,10s,0.044050697
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00235,FO-20-00235,tif,foto,huwelijk,20s,20s,0.53611493,30s,0.26276413,50s,0.09633941,40s,0.027943665,00s,0.02512503
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com/bachelorproef/FO-20-00236,FO-20-00236,tif,foto,huwelijk,20s,20s,0.44697776,30s,0.29405937,50s,0.07486429,00s,0.0654095,10s,0.051268373
