tag 1,pct 1,tag 2,pct 2,tag 3,pct 3,tag 4,pct 4,tag 5,pct 5
50s,0.8761047,40s,0.061394088,70s,0.045696754,60s,0.011179824,80s,0.0014442265
50s,0.69590795,70s,0.1731462,40s,0.05533291,60s,0.030530723,90s,0.016493242
50s,0.74252087,40s,0.20766102,10s,0.017780827,00s,0.010520043,70s,0.0062226974
50s,0.39563185,70s,0.26848188,90s,0.15224066,80s,0.1369796,60s,0.016676646
50s,0.6133729,70s,0.08682009,20s,0.06849149,30s,0.06062022,40s,0.053012576
50s,0.9109885,40s,0.072533615,60s,0.009125719,70s,0.002263098,00s,0.0014037758
50s,0.6744594,40s,0.27355382,10s,0.02353934,00s,0.018469647,20s,0.0035758659
30s,0.6664664,20s,0.10703608,70s,0.07643549,50s,0.06843054,60s,0.030780643
50s,0.92806226,40s,0.04398626,70s,0.01083052,60s,0.010673966,30s,0.003005236
50s,0.2694612,20s,0.22921139,40s,0.15996768,30s,0.1285291,60s,0.06786078
30s,0.33858448,20s,0.32833433,50s,0.1439886,70s,0.08262226,60s,0.07612745
50s,0.6317128,40s,0.21444698,00s,0.051871106,10s,0.050530348,30s,0.025037806
50s,0.46998352,30s,0.36534613,70s,0.046970367,20s,0.04377333,60s,0.04136855
50s,0.72517526,20s,0.09560823,40s,0.045457274,70s,0.038196687,60s,0.03444904
30s,0.37087187,50s,0.2339104,60s,0.19725865,70s,0.11841415,20s,0.0649419
30s,0.514819,50s,0.23718467,20s,0.15209584,70s,0.024787867,40s,0.023735639
30s,0.3810447,20s,0.2456074,50s,0.21983652,70s,0.06632348,60s,0.051739097
30s,0.5236881,50s,0.3687516,20s,0.040740628,70s,0.029319847,60s,0.019939192
30s,0.3834602,20s,0.17526142,50s,0.1460972,40s,0.13725497,00s,0.052155122
30s,0.709591,20s,0.11552302,50s,0.093339555,70s,0.043469682,60s,0.026553752
30s,0.36698925,50s,0.33490413,20s,0.13459045,00s,0.059756912,40s,0.05058269
50s,0.9122553,40s,0.060751237,30s,0.007473044,10s,0.0054674223,00s,0.004692682
50s,0.7594494,40s,0.1347609,00s,0.032941073,30s,0.028723845,10s,0.023832941
50s,0.8058034,40s,0.12135453,00s,0.020779554,10s,0.016413113,30s,0.015067186
50s,0.41331849,40s,0.2665976,10s,0.1692256,00s,0.0829038,20s,0.03392181
50s,0.7828481,40s,0.108432,60s,0.084055044,70s,0.020024056,00s,0.0018222448
50s,0.7983393,40s,0.1041221,60s,0.051644012,70s,0.018465525,30s,0.012817039
30s,0.42687684,20s,0.2883318,50s,0.12535654,40s,0.09314751,00s,0.034167778
50s,0.5829666,40s,0.1958666,60s,0.16020216,70s,0.037054915,30s,0.0155944275
40s,0.33518517,50s,0.31207818,20s,0.1319719,10s,0.07267444,30s,0.06066199
20s,0.2730403,60s,0.20463784,50s,0.20374279,30s,0.1420868,40s,0.07288619
50s,0.787579,60s,0.15953447,70s,0.033643868,30s,0.008485634,40s,0.007994568
60s,0.41895974,50s,0.32880083,70s,0.20630908,30s,0.026906725,90s,0.0072311913
60s,0.46810123,50s,0.31561908,70s,0.19412425,40s,0.0060424535,90s,0.0057453304
50s,0.47374755,60s,0.40390113,40s,0.074876785,70s,0.03352656,30s,0.0067945705
60s,0.4232529,50s,0.39285824,40s,0.09561283,70s,0.064233825,30s,0.009869521
50s,0.794634,30s,0.064409055,60s,0.054249234,40s,0.047056016,70s,0.020858094
60s,0.34446365,20s,0.18819809,30s,0.18222883,50s,0.15808308,70s,0.057921994
50s,0.4897251,40s,0.21754232,60s,0.17651212,30s,0.046295613,70s,0.03403966
50s,0.543878,40s,0.24095267,60s,0.053482357,20s,0.050192773,30s,0.041071977
50s,0.33177954,40s,0.2573746,20s,0.1546737,10s,0.08490493,30s,0.06575436
20s,0.5391145,30s,0.18146732,50s,0.09432998,70s,0.07723902,60s,0.054822896
50s,0.7264181,60s,0.12122905,40s,0.09362079,70s,0.02782011,30s,0.016274879
50s,0.7478812,40s,0.17520973,10s,0.024670713,00s,0.019849665,20s,0.010910431
50s,0.5290698,60s,0.36222708,70s,0.086399205,40s,0.013654984,30s,0.0043487814
50s,0.6245754,40s,0.13252376,60s,0.12639926,70s,0.063318625,30s,0.03545825
50s,0.4183333,60s,0.41415226,40s,0.09604669,70s,0.027813226,30s,0.022607723
50s,0.6857209,40s,0.23576148,60s,0.019323135,20s,0.01639896,30s,0.015772028
50s,0.78911966,40s,0.1852612,00s,0.008261601,10s,0.008113793,30s,0.0032206918
50s,0.4920859,60s,0.23986308,70s,0.10425859,40s,0.06699252,20s,0.048075054
60s,0.56719524,50s,0.2824143,70s,0.116755486,40s,0.013791197,20s,0.010556884
50s,0.625479,60s,0.21111318,70s,0.06521729,40s,0.0624006,30s,0.021318052
60s,0.8619635,70s,0.11201023,50s,0.021775484,40s,0.002868739,80s,0.0006130862
60s,0.7770701,50s,0.08281122,40s,0.07493994,70s,0.059916783,30s,0.0023940864
40s,0.59052277,50s,0.2597968,20s,0.04580199,10s,0.034790177,00s,0.03201792
50s,0.4590952,40s,0.2580345,20s,0.108194135,30s,0.08813369,60s,0.05338254
50s,0.80983275,60s,0.12418395,70s,0.045118675,40s,0.018097145,30s,0.0016326891
50s,0.92996037,40s,0.04742786,30s,0.009287859,20s,0.0044493014,00s,0.0024247146
30s,0.6475611,20s,0.18192679,50s,0.075982146,70s,0.026834618,60s,0.022367898
50s,0.7645222,40s,0.1886294,10s,0.010542057,30s,0.0102049215,20s,0.009956373
50s,0.7611496,40s,0.11516185,60s,0.07497726,70s,0.023977146,30s,0.012212306
50s,0.48355657,60s,0.32124677,70s,0.10490778,40s,0.039383814,30s,0.024567252
50s,0.5160264,60s,0.24688764,70s,0.13034819,30s,0.03899516,40s,0.038806926
50s,0.48597074,40s,0.22318831,60s,0.16834022,70s,0.037629537,30s,0.032332428
50s,0.61634,60s,0.2912246,70s,0.07233919,40s,0.011283015,30s,0.0055452846
60s,0.5759223,50s,0.26767564,70s,0.13379355,40s,0.007773976,20s,0.0066680526
60s,0.51232964,70s,0.33056462,50s,0.13979015,90s,0.0065459623,80s,0.0045761024
50s,0.39041895,30s,0.1968646,20s,0.118812084,60s,0.11818424,70s,0.08032996
50s,0.47493637,60s,0.40507537,70s,0.08941626,40s,0.019189604,20s,0.0046962774
50s,0.583987,60s,0.3581394,70s,0.033132832,40s,0.018341526,30s,0.0031772116
50s,0.715465,60s,0.18287237,70s,0.08624472,40s,0.011168969,30s,0.0027127254
50s,0.26053852,60s,0.22344318,40s,0.2038007,20s,0.12610547,10s,0.069650955
60s,0.5662632,50s,0.37756008,70s,0.029468402,40s,0.01629003,30s,0.0072468515
50s,0.40548736,60s,0.37139744,70s,0.1255107,30s,0.042656474,20s,0.03185503
20s,0.58267444,30s,0.17162439,50s,0.09690248,00s,0.048219405,10s,0.045131292
50s,0.46347493,40s,0.23569037,30s,0.10542011,20s,0.059841186,60s,0.054549787
50s,0.59312797,60s,0.25803152,70s,0.0704308,40s,0.06631331,30s,0.008199463
60s,0.36665213,50s,0.2038443,70s,0.17341807,20s,0.1352597,30s,0.05062875
50s,0.7012427,40s,0.19221614,60s,0.038155966,30s,0.033593327,70s,0.014093825
50s,0.38696724,40s,0.27214563,60s,0.12058919,30s,0.08874587,20s,0.08811327
40s,0.624688,50s,0.20493925,60s,0.12656458,10s,0.015691368,00s,0.0099290125
50s,0.6329302,60s,0.21992798,70s,0.062800415,40s,0.04479437,30s,0.019422172
50s,0.36841172,40s,0.32103336,60s,0.21813318,70s,0.031224383,30s,0.02620628
20s,0.2869727,50s,0.27050096,30s,0.13242026,40s,0.1193871,10s,0.07032527
50s,0.6878736,60s,0.24996975,70s,0.02543946,30s,0.01859278,40s,0.01662495
50s,0.55347073,40s,0.35107666,60s,0.027373778,00s,0.019704958,20s,0.018018987
50s,0.29406407,20s,0.19107868,40s,0.1654304,30s,0.11825675,10s,0.11403575
60s,0.38725862,50s,0.25434634,20s,0.10869216,70s,0.103478596,30s,0.07477097
50s,0.4743322,40s,0.21033497,60s,0.16795276,20s,0.05585123,30s,0.036330663
50s,0.7168363,60s,0.23465128,70s,0.027931139,40s,0.011304843,30s,0.0075749904
50s,0.5682927,60s,0.1754128,40s,0.14914148,70s,0.051474903,10s,0.018615758
50s,0.46630964,60s,0.34509414,70s,0.09011384,40s,0.08294583,30s,0.006546872
40s,0.41400775,60s,0.28976265,50s,0.21515943,70s,0.025658337,30s,0.02244509
50s,0.47930023,60s,0.4114421,70s,0.05732348,40s,0.04303807,30s,0.0043658097
50s,0.7222143,60s,0.19397788,40s,0.047695976,70s,0.022195922,20s,0.006310773
50s,0.3437034,40s,0.25337774,60s,0.14808835,20s,0.09937519,30s,0.08329681
50s,0.84012604,60s,0.088943325,40s,0.033060916,70s,0.018614126,30s,0.01288781
50s,0.4589441,60s,0.26744977,40s,0.21888237,70s,0.03844353,10s,0.0063315346
50s,0.43941933,60s,0.33118725,40s,0.19322248,70s,0.025343956,30s,0.005506378
40s,0.4709538,50s,0.3563417,60s,0.15278465,70s,0.008060217,10s,0.0045375917
50s,0.6573621,40s,0.22093555,60s,0.052620724,70s,0.021090293,30s,0.01931375
50s,0.4448562,60s,0.41622397,70s,0.10755257,40s,0.01221798,20s,0.010176054
50s,0.43116885,60s,0.27981314,40s,0.11750765,70s,0.09247962,20s,0.025182405
50s,0.42680103,60s,0.27173492,40s,0.14681847,70s,0.053705342,20s,0.045987487
50s,0.75683004,60s,0.16697451,70s,0.029991964,40s,0.02891951,30s,0.009223318
50s,0.7027393,60s,0.15414785,40s,0.085235015,70s,0.03624158,30s,0.007627199
50s,0.61282486,60s,0.17065907,40s,0.10741331,70s,0.04991213,30s,0.03183348
50s,0.89217305,40s,0.09428747,60s,0.008045719,70s,0.0022159684,30s,0.0010293557
50s,0.9140666,40s,0.07758568,60s,0.004786325,70s,0.0014567914,30s,0.00065598736
50s,0.93527114,40s,0.049624123,30s,0.0034092958,70s,0.0030040166,00s,0.0027712449
50s,0.7272711,40s,0.2304071,00s,0.016502308,10s,0.016349724,30s,0.003991919
50s,0.6990135,40s,0.17885008,30s,0.03354954,10s,0.027783569,00s,0.01946026
50s,0.9137375,40s,0.066499256,10s,0.0045199385,70s,0.0043420806,60s,0.0035877654
50s,0.69633687,40s,0.2263052,10s,0.015680468,30s,0.014975391,20s,0.013821168
50s,0.88370997,40s,0.07952445,30s,0.010173379,00s,0.007542005,20s,0.006686904
50s,0.47032264,40s,0.35268053,10s,0.096749984,00s,0.06117123,20s,0.00882069
50s,0.59696925,40s,0.29088962,10s,0.036075555,00s,0.029649934,20s,0.017160684
50s,0.62452656,40s,0.276037,00s,0.03659263,10s,0.030299809,20s,0.014842693
50s,0.7793545,40s,0.08145996,30s,0.05265724,20s,0.03788732,00s,0.017211495
50s,0.63721204,40s,0.28704017,10s,0.030850843,00s,0.029199606,20s,0.0062371846
50s,0.93066424,40s,0.059669178,30s,0.0022223329,60s,0.0021207256,70s,0.0017516656
50s,0.5702519,40s,0.2683711,10s,0.07995718,00s,0.054656524,70s,0.008374309
50s,0.6104884,40s,0.29110283,00s,0.041252814,10s,0.024961838,30s,0.018457033
50s,0.441399,40s,0.3320417,10s,0.112758264,00s,0.08378983,20s,0.014565125
50s,0.8212711,60s,0.08945161,40s,0.04101128,70s,0.036143683,30s,0.0078064282
50s,0.4513371,60s,0.35282645,70s,0.10854059,40s,0.08383762,30s,0.0020790503
50s,0.8167047,40s,0.14312913,30s,0.011057118,20s,0.007834896,10s,0.0073722345
50s,0.79299223,40s,0.18042159,10s,0.011579548,00s,0.009224382,20s,0.0016354724
50s,0.7224654,40s,0.2222853,00s,0.019847762,30s,0.014369631,10s,0.01015548
50s,0.43517038,40s,0.40565,10s,0.08043669,00s,0.04737697,20s,0.016550012
50s,0.92378193,40s,0.059939217,60s,0.004812486,30s,0.004514383,70s,0.0026928617
50s,0.8313493,40s,0.13292468,30s,0.011363051,20s,0.006857922,60s,0.0056445682
50s,0.7138748,70s,0.11508039,60s,0.09080796,30s,0.02746887,40s,0.024534639
50s,0.61701494,40s,0.12756036,20s,0.07590528,60s,0.054131687,10s,0.04780641
50s,0.8396645,40s,0.10674648,10s,0.014329849,00s,0.012930762,30s,0.0114682745
50s,0.52224827,40s,0.14301303,30s,0.09283168,20s,0.090879545,00s,0.073556475
50s,0.8786272,40s,0.10469697,60s,0.004888825,70s,0.004254269,10s,0.003046894
50s,0.64997923,40s,0.31208518,60s,0.019517623,70s,0.006553717,00s,0.0041946527
50s,0.89804703,40s,0.076953284,60s,0.0074386904,70s,0.0061226534,10s,0.0033790004
50s,0.84557766,40s,0.118556105,00s,0.010551974,10s,0.009036623,30s,0.005239499
50s,0.7484226,40s,0.22475404,10s,0.007933012,00s,0.0065984097,30s,0.005504976
50s,0.9093783,40s,0.07693157,60s,0.0029637723,30s,0.0029614398,00s,0.002262005
50s,0.9006094,40s,0.080389105,70s,0.006004245,60s,0.004592483,10s,0.0030220998
50s,0.71843714,40s,0.17356914,70s,0.032235477,00s,0.023555852,10s,0.019840412
50s,0.68129545,70s,0.14565611,60s,0.10066338,40s,0.04710176,30s,0.008348903
50s,0.4908843,70s,0.33343068,60s,0.12091337,40s,0.03605585,80s,0.0048673796
50s,0.64842117,40s,0.13414392,60s,0.08230637,20s,0.056989137,30s,0.034898985
50s,0.34302732,60s,0.2078709,20s,0.15496495,30s,0.11419502,40s,0.095663585
50s,0.9323666,40s,0.022159327,60s,0.021814847,70s,0.01744718,30s,0.0031434589
50s,0.6253094,60s,0.2904816,70s,0.046944875,40s,0.020039663,30s,0.008774218
50s,0.84049255,30s,0.056353405,40s,0.038755227,60s,0.03664389,70s,0.012674028
50s,0.83317935,70s,0.062310547,60s,0.0540006,30s,0.02111367,40s,0.017935224
50s,0.4350207,30s,0.20243742,40s,0.17168696,20s,0.10685177,00s,0.03167234
50s,0.6580347,60s,0.10511654,30s,0.098092176,40s,0.06970942,70s,0.052263506
50s,0.5425901,30s,0.1671868,60s,0.1420638,70s,0.05267506,40s,0.050079115
50s,0.47130966,30s,0.29468372,20s,0.10051445,60s,0.052487224,40s,0.047444306
60s,0.7078706,50s,0.1843822,70s,0.07855906,30s,0.016461749,40s,0.010012312
50s,0.31886375,60s,0.28587505,40s,0.13871264,30s,0.10647424,70s,0.07087317
60s,0.3332494,50s,0.3280744,70s,0.27811906,20s,0.02793679,30s,0.014103307
70s,0.5911844,60s,0.17625429,50s,0.124975026,80s,0.05503449,90s,0.048913386
70s,0.36556262,60s,0.35806197,50s,0.2513702,40s,0.01690862,90s,0.0035049089
30s,0.36023194,20s,0.28938267,50s,0.21225816,40s,0.04497052,00s,0.029700605
60s,0.5482166,50s,0.24053693,70s,0.11678825,40s,0.056237027,20s,0.014877257
60s,0.5223362,70s,0.4017453,90s,0.04129366,80s,0.01736892,50s,0.015849901
60s,0.6194071,40s,0.21469459,50s,0.14172271,70s,0.017252432,30s,0.0023572522
60s,0.46464413,70s,0.38487417,50s,0.09707343,90s,0.02604699,80s,0.024286263
70s,0.41535237,60s,0.3240586,50s,0.22328152,90s,0.016815724,80s,0.015089835
50s,0.617445,40s,0.14392814,70s,0.08411627,60s,0.04878705,10s,0.04547635
60s,0.6613594,50s,0.2089759,70s,0.115723304,40s,0.0130829485,30s,0.00037875967
50s,0.35657546,70s,0.25225165,60s,0.12980933,40s,0.1230913,30s,0.06869964
30s,0.5410697,20s,0.18500946,50s,0.14357081,60s,0.03605055,70s,0.031910047
50s,0.4558831,40s,0.35350463,60s,0.0876669,70s,0.031111894,30s,0.022268442
60s,0.73788697,50s,0.17754494,70s,0.049273018,30s,0.021545155,40s,0.0093817655
60s,0.66848296,50s,0.13796762,70s,0.10835955,40s,0.037736308,30s,0.023643684
50s,0.65142775,60s,0.20172726,40s,0.0953361,70s,0.027323049,30s,0.01175712
70s,0.6609227,60s,0.19791226,90s,0.052655853,50s,0.04697734,80s,0.034817673
50s,0.4315767,30s,0.34472796,20s,0.075201854,60s,0.052551024,40s,0.041385237
50s,0.2824234,30s,0.24849086,60s,0.22291781,70s,0.17961544,20s,0.05342705
80s,0.6353821,70s,0.14984557,90s,0.12505156,60s,0.04435813,50s,0.0141471485
70s,0.31261292,80s,0.30363312,90s,0.26061693,30s,0.049817536,50s,0.025323482
70s,0.26921067,80s,0.24641742,90s,0.19861145,30s,0.116737865,20s,0.056609128
70s,0.37240568,80s,0.3582656,90s,0.14322725,60s,0.11950621,50s,0.004139903
70s,0.41744834,80s,0.2602319,60s,0.1839437,90s,0.092860706,30s,0.02295668
30s,0.36763525,60s,0.22045393,50s,0.20033948,70s,0.11210075,20s,0.07552444
60s,0.46220058,70s,0.3383571,50s,0.17443648,90s,0.010868874,80s,0.007097518
60s,0.6327129,70s,0.18634003,50s,0.15619238,40s,0.010607635,90s,0.0064997794
70s,0.379956,60s,0.3590495,50s,0.2066804,40s,0.04263532,80s,0.0044181044
60s,0.55781084,70s,0.25368935,50s,0.15848334,40s,0.023080025,80s,0.0030126036
60s,0.52503604,70s,0.34111398,50s,0.060586646,90s,0.043176383,80s,0.025171584
80s,0.36170465,70s,0.333362,60s,0.10829812,30s,0.062481247,90s,0.060933642
50s,0.30812153,60s,0.21570724,30s,0.20013218,70s,0.18522564,40s,0.051638406
30s,0.39447787,20s,0.23784621,50s,0.14338124,00s,0.060181048,40s,0.058255363
50s,0.56612754,60s,0.3288558,70s,0.07162364,40s,0.031126542,30s,0.0015120564
50s,0.43772113,60s,0.42639014,40s,0.066938266,70s,0.05045912,20s,0.008953498
50s,0.6024594,60s,0.31777367,40s,0.036031093,70s,0.033006713,30s,0.00514932
30s,0.32663018,60s,0.2625895,50s,0.23192175,70s,0.12770584,20s,0.022828467
50s,0.5395537,60s,0.29213172,70s,0.10360635,30s,0.04165592,40s,0.010831841
50s,0.54334337,60s,0.22363669,40s,0.12884612,70s,0.054444898,30s,0.023409592
50s,0.6268195,60s,0.26067448,70s,0.05373338,30s,0.041516013,40s,0.012857679
60s,0.44902995,50s,0.35812253,70s,0.15455344,30s,0.023923507,40s,0.0049528033
60s,0.7640879,50s,0.09120286,40s,0.07468291,70s,0.046278246,30s,0.017101256
60s,0.6570621,70s,0.12712477,50s,0.111265615,40s,0.063072,30s,0.026003955
60s,0.42583328,50s,0.37268108,70s,0.081005804,30s,0.05633364,20s,0.03306113
50s,0.6045807,60s,0.15767857,30s,0.09026865,20s,0.053268164,40s,0.045886952
60s,0.5470166,50s,0.1437348,70s,0.13202518,40s,0.11722778,20s,0.026321067
60s,0.7370909,50s,0.16669877,70s,0.06250446,40s,0.02968981,30s,0.0016443238
60s,0.46809438,50s,0.38018793,70s,0.09156604,40s,0.035918348,30s,0.016741391
60s,0.5291662,50s,0.3302095,70s,0.09000328,40s,0.048391875,30s,0.0007701812
60s,0.52763134,50s,0.36589265,70s,0.073498644,40s,0.03148175,30s,0.0008414318
60s,0.43287337,30s,0.14326014,70s,0.10973511,40s,0.10726486,50s,0.09656786
60s,0.5276403,70s,0.39079037,50s,0.045850247,90s,0.016991187,80s,0.0076177907
60s,0.88867486,70s,0.06587208,50s,0.03330064,40s,0.006944411,30s,0.0024168333
60s,0.48321435,50s,0.38072687,40s,0.09560197,70s,0.033648036,30s,0.0030691985
60s,0.70018715,70s,0.14394853,40s,0.05911213,30s,0.03125015,50s,0.030700682
50s,0.5535349,40s,0.12949657,60s,0.108559445,20s,0.078050405,30s,0.07777575
40s,0.33629045,60s,0.26586288,50s,0.17571972,20s,0.08267225,10s,0.05598305
20s,0.40776467,30s,0.15951441,50s,0.14741823,40s,0.1051926,60s,0.07106759
60s,0.6422042,50s,0.20071469,70s,0.14378092,30s,0.0036762909,40s,0.003276203
50s,0.50043935,60s,0.21147975,40s,0.20290433,20s,0.030139798,30s,0.02218965
50s,0.6419763,60s,0.14711468,40s,0.12718785,70s,0.035505775,30s,0.021731026
60s,0.77026474,70s,0.16802809,50s,0.013702765,40s,0.013003233,80s,0.01227192
50s,0.7561823,40s,0.13162343,60s,0.095894724,70s,0.00502968,30s,0.004737181
50s,0.4785488,60s,0.44443026,70s,0.044398118,40s,0.021732373,30s,0.0068869926
20s,0.32778433,60s,0.16062056,50s,0.15484184,30s,0.15008512,70s,0.08503656
60s,0.6172341,70s,0.13128261,50s,0.09700533,30s,0.06577717,40s,0.061867442
40s,0.49828056,60s,0.31897995,50s,0.11845923,70s,0.027168648,30s,0.014476696
60s,0.7914749,50s,0.11912563,70s,0.055339627,40s,0.025632465,30s,0.0046302807
50s,0.532152,60s,0.34657553,40s,0.060944956,70s,0.042105258,20s,0.0074904524
30s,0.5663159,50s,0.13782778,60s,0.12857239,20s,0.086864896,70s,0.06771753
50s,0.57203394,60s,0.2346076,40s,0.08423051,70s,0.043958206,20s,0.027175615
60s,0.632993,50s,0.18177901,70s,0.16734362,40s,0.010781075,80s,0.0038338702
60s,0.8643195,70s,0.117126636,50s,0.0141056925,90s,0.0018440378,80s,0.0014701202
60s,0.87439245,70s,0.0880867,50s,0.026865343,40s,0.0074358233,90s,0.0015123909
60s,0.73182005,70s,0.16418228,50s,0.09600841,80s,0.0039487295,40s,0.0019632184
50s,0.53971344,40s,0.16294824,20s,0.08352208,30s,0.0815356,60s,0.08047029
60s,0.6908025,50s,0.19118631,70s,0.07337953,40s,0.032125067,30s,0.0065614367
60s,0.6077132,50s,0.23631278,70s,0.13451216,40s,0.010306395,30s,0.0066758753
50s,0.6432748,60s,0.1933459,40s,0.122667275,70s,0.02028989,30s,0.008353068
50s,0.55964124,60s,0.22557575,40s,0.19511676,70s,0.014664739,30s,0.0019995007
50s,0.36378288,40s,0.26715007,60s,0.119288415,10s,0.0810215,70s,0.06957407
50s,0.9167889,70s,0.026244756,40s,0.02493763,60s,0.019869454,30s,0.004832248
50s,0.4264648,70s,0.31301877,60s,0.19192098,40s,0.018454745,90s,0.01026984
60s,0.4881736,70s,0.29602247,50s,0.0950331,30s,0.058023598,20s,0.040627882
50s,0.4289612,60s,0.31543455,70s,0.1050626,40s,0.0736355,30s,0.046009406
60s,0.58834636,70s,0.30595106,50s,0.085663415,90s,0.0062983218,80s,0.0058538676
50s,0.37874138,60s,0.21404493,40s,0.17045145,70s,0.080241084,20s,0.06641159
50s,0.5568681,60s,0.35231987,70s,0.05750358,40s,0.02844159,30s,0.0028291463
50s,0.56967425,60s,0.24048741,70s,0.15878409,40s,0.016623292,20s,0.0043572076
50s,0.43656534,60s,0.40105867,40s,0.10654106,70s,0.02945103,30s,0.013218743
50s,0.60503453,40s,0.24533162,60s,0.079548836,20s,0.023924844,30s,0.015400133
50s,0.59906745,40s,0.1909594,60s,0.14236295,70s,0.020915197,30s,0.01975412
60s,0.50521994,70s,0.29064605,50s,0.09748401,30s,0.056905717,40s,0.022028377
50s,0.5456102,60s,0.39397955,70s,0.046330478,40s,0.0071996506,30s,0.00530541
60s,0.6502223,70s,0.22752452,40s,0.046526738,50s,0.030815827,80s,0.0157129
60s,0.5555138,50s,0.29225114,40s,0.10900057,70s,0.022939943,30s,0.009717971
40s,0.6150847,60s,0.27172267,50s,0.083376065,10s,0.0075942893,70s,0.0069554797
60s,0.6820167,50s,0.22571015,70s,0.06961932,40s,0.012931338,30s,0.005082853
60s,0.74791443,50s,0.19490345,70s,0.051321946,40s,0.0034843083,30s,0.0017034356
60s,0.41812432,50s,0.37570122,70s,0.082517706,40s,0.055077445,20s,0.041218538
60s,0.338517,50s,0.1964065,20s,0.1623004,30s,0.113613546,70s,0.08134269
50s,0.45965022,60s,0.42018798,40s,0.071852446,70s,0.035192996,20s,0.0062652854
60s,0.40513277,50s,0.32967278,40s,0.14643708,70s,0.05078984,20s,0.03182182
60s,0.61271954,50s,0.2989084,40s,0.053826287,70s,0.02302709,30s,0.0061910395
50s,0.38413188,40s,0.33580467,20s,0.0853813,10s,0.060854662,00s,0.055841025
50s,0.4671099,40s,0.16359594,20s,0.13690846,10s,0.05230346,30s,0.050638385
60s,0.3848341,50s,0.3465928,70s,0.14117351,30s,0.0701874,40s,0.02905653
60s,0.6959107,50s,0.1511327,70s,0.12896045,40s,0.0203421,30s,0.0021469395
60s,0.70525044,70s,0.14223222,50s,0.13340612,40s,0.009093556,80s,0.0035045226
50s,0.4531621,60s,0.41467825,70s,0.08524219,40s,0.04089479,30s,0.0026062373
50s,0.25711632,20s,0.16752964,40s,0.15908697,60s,0.14501424,10s,0.09773299
60s,0.62211454,50s,0.16311231,70s,0.114870526,40s,0.05525834,30s,0.024646755
60s,0.7725808,70s,0.1569586,50s,0.053754102,30s,0.0058096023,40s,0.004927239
50s,0.6277119,60s,0.16347203,70s,0.16087753,40s,0.02039386,30s,0.012370132
60s,0.84378886,70s,0.10662615,50s,0.037308794,40s,0.007868378,90s,0.0027448938
70s,0.48598683,60s,0.30700815,90s,0.10819212,80s,0.0840633,50s,0.013531051
60s,0.83012456,70s,0.14440247,50s,0.018809436,90s,0.0025092426,40s,0.002382442
50s,0.32308015,60s,0.23716731,30s,0.14638177,70s,0.12321375,40s,0.08973644
50s,0.5397004,60s,0.31418484,40s,0.11350366,70s,0.024563756,30s,0.0043025175
50s,0.7584051,60s,0.14669086,70s,0.0446001,40s,0.036321774,30s,0.007147303
50s,0.39573297,60s,0.24527907,30s,0.11463114,20s,0.10349712,70s,0.082188964
60s,0.42833546,50s,0.35089412,40s,0.11948146,70s,0.03816341,20s,0.028475404
50s,0.7545971,70s,0.078479454,30s,0.060100727,60s,0.045674,20s,0.034765616
30s,0.50674707,20s,0.21284916,50s,0.11531243,60s,0.052037496,70s,0.038658842
50s,0.37247515,60s,0.31023085,70s,0.13664205,20s,0.092315525,30s,0.0605983
60s,0.35654163,50s,0.26771638,70s,0.19301568,20s,0.089714594,30s,0.0727772
60s,0.4333419,50s,0.26321566,70s,0.15178743,30s,0.07738062,20s,0.03356422
60s,0.41570258,50s,0.28427288,70s,0.12628953,30s,0.090266906,20s,0.047665
60s,0.3470995,50s,0.29446262,70s,0.12413905,20s,0.09956859,30s,0.091487475
50s,0.69006,40s,0.16145544,60s,0.08489595,20s,0.025500331,30s,0.019665977
50s,0.4908542,60s,0.28804645,40s,0.17942894,70s,0.024113862,30s,0.008963931
60s,0.824303,70s,0.13126194,50s,0.03233615,30s,0.006668158,40s,0.0027395613
60s,0.5917041,70s,0.24175106,50s,0.07539076,30s,0.062907025,20s,0.017600186
60s,0.70917773,70s,0.16899517,50s,0.10932718,40s,0.005935514,90s,0.002236352
60s,0.5001005,50s,0.3887124,70s,0.09078569,40s,0.01445102,20s,0.0027733909
70s,0.35731438,30s,0.1996445,60s,0.19866362,50s,0.18180501,90s,0.021860523
60s,0.7613405,50s,0.10842292,40s,0.09583833,70s,0.031510837,30s,0.0017080758
60s,0.5492957,70s,0.2019427,50s,0.1101835,30s,0.06594246,40s,0.029973228
60s,0.8310576,50s,0.10035071,40s,0.053145196,70s,0.014332073,30s,0.00059704215
50s,0.5775902,60s,0.318635,40s,0.03888124,70s,0.027243083,30s,0.020341823
60s,0.5821467,50s,0.31795982,70s,0.040420108,40s,0.035390023,30s,0.016685368
50s,0.5264962,60s,0.31285524,40s,0.13077307,70s,0.010894654,20s,0.008201944
40s,0.3991388,50s,0.3906581,60s,0.17883092,20s,0.009016819,10s,0.006670924
50s,0.57851374,60s,0.22409467,40s,0.1442864,70s,0.02105146,20s,0.013116279
60s,0.33837605,50s,0.26728415,40s,0.24652901,20s,0.049597178,30s,0.04022648
50s,0.47535458,60s,0.43524957,70s,0.058581688,40s,0.021719104,30s,0.0050397753
50s,0.35886034,60s,0.33295026,40s,0.27410442,70s,0.0119729275,30s,0.008593289
50s,0.55365485,60s,0.35696244,40s,0.047412086,70s,0.03072855,30s,0.0068971333
