beeld URL,modelnaam,tag 1,tag 2,tag 3,tag 4,tag 5,tag 6,tag 7,tag 8,tag 9,tag 10,tag 11, tag 12,    tag 13,tag 14,tag 15,tag 16,tag 17,tag 18,tag 19,tag 20
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01038/full/full/0/default.jpg,General,groep (abstractie) (0.99227405),volk (0.9914211),gezin (0.979476),vrouw (0.9791148),groep (0.9780184),mannelijk (0.97499776),kind (0.97109735),volwassen (0.94488555),recreatie (activiteit) (0.90663135),vier (0.9042313),boy (man) (0.9002062),pop (vader) (0.89550984),veel (0.88836265),plezier (0.8750763),portret (0.857339),meisje (0.85498273),verscheidene (0.8526201),leider (0.8483064),vriendschap (0.8481492),kleding (0.8418735)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01039/full/full/0/default.jpg,General,volk (0.99781454),groep (0.98601305),veel (0.978647),administratie (0.9740412),groep (abstractie) (0.97188073),leider (0.9647434),volwassen (0.9637331),mannelijk (0.9522499),vrouw (0.94197434),meubilair (0.9350019),kleding (0.8994616),verscheidene (0.8835648),rig (kleding) (0.87179303),militaire tak (0.8697816),ruimte (toegankelijk deel van een gebouw) (0.841611),oorlog (0.7887746),stoel (0.7833671),vijf (0.7804924),zitten (0.7601568),journalist (0.73406136)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01040/full/full/0/default.jpg,General,volk (0.9995611),groep (abstractie) (0.98376334),volwassen (0.9752188),vrouw (0.94814146),groep (0.94268334),mannelijk (0.9393617),verscheidene (0.9222754),twee (0.9103223),administratie (0.89934325),kleding (0.89252347),actrice (0.8799305),muziek (0.86301637),drie (0.86093855),vier (0.85782456),vijf (0.84278244),dans (0.8296474),huwelijk (ritueel) (0.8267814),film (0.81896454),acteur (0.81274354),veel (0.8069808)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01041/full/full/0/default.jpg,General,volk (0.99944663),volwassen (0.98781455),groep (abstractie) (0.98456657),muziek (0.9683492),twee (0.95986086),mannelijk (0.9548509),actrice (0.95370126),administratie (0.94608104),film (0.94495845),vrouw (0.9426967),groep (0.9310895),leider (0.93013865),kleding (0.9282336),musicus (0.9271086),drie (0.92315376),acteur (0.9195013),verscheidene (0.91692626),rig (kleding) (0.91470104),gezichtsuitdrukking (0.88932693),vier (0.8711506)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01042/full/full/0/default.jpg,General,volk (0.9998856),groep (abstractie) (0.9969114),volwassen (0.991105),groep (0.9876508),veel (0.97665036),verscheidene (0.9762405),vrouw (0.96850777),mannelijk (0.95939934),administratie (0.9433994),kleding (0.93438923),dans (0.93371856),muziek (0.9190117),twee (0.9159044),leider (0.9131469),vijf (0.88582027),drie (0.8851752),vier (0.87796205),rig (kleding) (0.81780887),musicus (0.79350936),actrice (0.78213257)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01043/full/full/0/default.jpg,General,volk (0.9994001),groep (abstractie) (0.9961902),veel (0.9915184),volwassen (0.9798429),administratie (0.9740406),groep (0.9707107),mannelijk (0.969982),leider (0.96188724),vrouw (0.94326377),verscheidene (0.92858684),ruimte (toegankelijk deel van een gebouw) (0.8835035),oorlog (0.88265073),behuizing (0.8754182),menigte (0.8223342),stoel (0.82221437),zitten (0.8040689),militaire tak (0.79833364),kleding (0.7972766),meubilair (0.793923),rig (kleding) (0.73352766)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01044/full/full/0/default.jpg,General,volk (0.9976638),volwassen (0.9747791),groep (abstractie) (0.96660507),kleding (0.9560813),vrouw (0.945565),actrice (0.9278381),groep (0.92218965),administratie (0.9094696),mannelijk (0.9079114),twee (0.8842275),film (0.86836624),verscheidene (0.8678603),drie (0.8640014),rig (kleding) (0.8529464),muziek (0.83575416),veel (0.8074614),leider (0.7915323),vier (0.78520155),vijf (0.7824047),dramaturgie (0.7754973)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01046/full/full/0/default.jpg,General,bruid (0.9979502),huwelijk (ritueel) (0.99749166),hoofddeksel (0.9972609),bruidegom (0.99525094),ceremonie (0.9876547),volk (0.98357946),jurk (0.9684637),smoking (0.96825475),kleding (0.9642433),vrouw (0.9632274),huwelijk (burgerlijke staat) (0.949352),twee (0.9467566),toga (0.9462122),volwassen (0.94528365),bruids (0.9384488),bloemstuk (0.8766804),bloemstuk (0.87049466),newlywed (0.8699094),gezichtsuitdrukking (0.8633398),mannelijk (0.8597967)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01049/full/full/0/default.jpg,General,groep (abstractie) (0.9929837),volk (0.9923496),volwassen (0.98311347),vrouw (0.9675713),ruimte (toegankelijk deel van een gebouw) (0.9619927),mannelijk (0.9587462),administratie (0.9572419),leider (0.9435037),onderwijs (0.9364916),gezichtsuitdrukking (0.9339863),verscheidene (0.9327958),vijf (0.9309914),kleding (0.9235437),verkiezing (0.9102282),drie (0.90606856),groep (0.90596235),bedrijfsleven (0.9038757),vier (0.8924247),meubilair (0.89027166),ceremonie (0.8855003)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-70-01050/full/full/0/default.jpg,General,volk (0.9766842),huwelijk (ritueel) (0.95083344),vrouw (0.9450333),bruid (0.94221544),hoofddeksel (0.9379753),bruidegom (0.9343004),volwassen (0.9276751),kleding (0.9268774),twee (0.9160284),mannelijk (0.89131904),portret (0.88598394),ceremonie (0.88368595),jurk (0.8629898),mode (0.83787215),religie (0.8304795),een (0.8300451),drie (0.81375384),groep (abstractie) (0.8044528),liefde (0.8024522),gezin (0.80021834)
