beeld URL,modelnaam,tag 1,tag 2,tag 3,tag 4,tag 5,tag 6,tag 7,tag 8,tag 9,tag 10,tag 11, tag 12,    tag 13,tag 14,tag 15,tag 16,tag 17,tag 18,tag 19,tag 20
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00073/full/full/0/default.jpg,General,people (0.99860626),group (0.9911662),group together (0.97751075),adult (0.97315997),woman (0.96678436),many (0.95938474),several (0.95669544),child (0.9548228),man (0.95080346),administration (0.93853396),leader (0.93238395),street (0.9261657),music (0.9184346),five (0.91031593),four (0.85996246),wear (0.8543405),musician (0.85007596),family (0.8273672),war (0.8018041),vehicle (0.79301107)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00080/full/full/0/default.jpg,General,people (0.99865365),child (0.99750876),two (0.97871095),monochrome (0.97725755),girl (0.9696695),woman (0.96826977),one (0.95750487),adult (0.95313597),boy (0.942283),home (0.9341339),street (0.92259884),man (0.9108874),wear (0.89507157),bench (0.89449614),recreation (0.8915915),family (0.8900357),portrait (0.8877264),offspring (0.8562765),son (0.8383339),black and white (0.8225819)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00102/full/full/0/default.jpg,General,people (0.9993831),group (0.9858598),portrait (0.9654907),adult (0.9649469),woman (0.96105975),child (0.95412546),wear (0.9336688),man (0.91361934),three (0.8988631),offspring (0.8984741),music (0.89677566),retro (0.8878031),street (0.8854385),group together (0.88221365),several (0.8789083),son (0.8742276),two (0.85157657),coat (0.8275514),facial expression (0.8177229),five (0.80369437)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00144/full/full/0/default.jpg,General,people (0.9978927),portrait (0.98107934),group (0.9676512),wedding (0.9675469),adult (0.96658283),two (0.9649169),man (0.9426259),sepia (0.9410463),woman (0.9358551),wear (0.913468),three (0.90983975),facial expression (0.9091277),offspring (0.90630853),son (0.89616394),four (0.8804579),monochrome (0.8711216),music (0.86837596),child (0.86506057),actress (0.85449344),love (0.8493969)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00147/full/full/0/default.jpg,General,people (0.99863166),portrait (0.9952874),sepia (0.99170446),baby (0.9864695),two (0.9839468),child (0.9801113),son (0.9763674),family (0.96768725),offspring (0.9609311),adult (0.9568442),wear (0.9403765),monochrome (0.9216861),nostalgia (0.918824),man (0.91567004),affection (0.9078265),furniture (0.8932061),sepia pigment (0.8930536),documentary (0.88590425),retro (0.8802495),interaction (0.870388)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00151/full/full/0/default.jpg,General,people (0.99959797),group (0.99023473),child (0.9832728),two (0.9766907),adult (0.96967363),woman (0.9660781),offspring (0.96405977),three (0.9553319),furniture (0.95096016),administration (0.94827235),wear (0.94560856),group together (0.9454134),four (0.93791443),several (0.9377434),sit (0.9343576),chair (0.91737217),leader (0.9160792),seat (0.915352),man (0.9147723),family (0.90106577)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00155/full/full/0/default.jpg,General,people (0.99884063),car (0.99808985),wedding (0.9953838),vehicle (0.99431),driver (0.98366946),portrait (0.98029906),bride (0.97803086),transportation system (0.97090244),two (0.9701614),one (0.97012144),adult (0.9670401),groom (0.9667345),convertible (0.966507),vehicle window (0.9639861),man (0.9637707),woman (0.9615681),veil (0.95950437),monochrome (0.9384279),mirror (0.929346),wear (0.91075134)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00167/full/full/0/default.jpg,General,people (0.9995702),child (0.9929618),wear (0.97638243),two (0.96907455),group together (0.95258236),uniform (0.9498272),veil (0.9430329),boy (0.9409651),son (0.92846644),military (0.9231276),group (0.92223406),lid (0.92006135),three (0.9180972),outfit (0.9139131),adult (0.91219956),man (0.91165066),portrait (0.9042091),war (0.8895889),retro (0.8869676),soldier (0.88304836)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00179/full/full/0/default.jpg,General,people (0.9995152),two (0.9918418),three (0.9817926),group (0.9755763),wear (0.9739811),adult (0.9695533),leader (0.9651299),administration (0.9642041),offspring (0.9598221),portrait (0.9578544),sibling (0.93657726),four (0.9306788),child (0.9194753),woman (0.91865015),man (0.91427946),nostalgia (0.91257435),family (0.9037579),facial expression (0.8902681),veil (0.88479644),outfit (0.8762703)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00191/full/full/0/default.jpg,General,people (0.9967397),beach (0.9928341),child (0.98067826),two (0.9790926),seashore (0.9699393),water (0.95281196),man (0.94363695),wear (0.9425592),sea (0.92973197),adult (0.9292141),ocean (0.92708457),woman (0.9180814),sand (0.9174192),recreation (0.9110404),travel (0.8922644),offspring (0.8913176),three (0.8838334),outdoors (0.85363865),leisure (0.8510563),vacation (0.8488296)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00237/full/full/0/default.jpg,General,people (0.9998423),adult (0.9881132),two (0.98555213),portrait (0.98203987),group (0.97749),woman (0.97450167),wear (0.9505297),man (0.94774663),administration (0.94208306),three (0.92771214),child (0.92509544),offspring (0.89498687),music (0.8742789),group together (0.87103367),actress (0.8403664),leader (0.83084124),one (0.820549),four (0.81711024),wedding (0.8134041),facial expression (0.80781424)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00239/full/full/0/default.jpg,General,people (0.99829787),street (0.9848599),man (0.97264004),monochrome (0.96069795),adult (0.95721596),group (0.9144395),wear (0.9094193),group together (0.89929456),transportation system (0.8873502),two (0.87279844),vehicle (0.8587808),child (0.84800225),military (0.8423123),woman (0.827011),boy (0.81943613),black and white (0.8165282),portrait (0.8148298),three (0.81153816),administration (0.790391),art (0.76690936)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00245/full/full/0/default.jpg,General,people (0.99953055),group (0.9900271),group together (0.9831892),adult (0.982518),woman (0.9775745),two (0.9775274),wear (0.97141427),street (0.9648649),offspring (0.96236163),child (0.96105534),several (0.9572437),three (0.9490844),man (0.9486344),vehicle (0.94369644),leader (0.9260446),many (0.9204455),sibling (0.919089),transportation system (0.9106442),administration (0.91004676),portrait (0.904142)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-50-00281/full/full/0/default.jpg,General,people (0.99916553),child (0.9913504),portrait (0.98837507),wear (0.97295094),two (0.9674915),adult (0.96216524),costume (0.95771897),son (0.9576252),man (0.95110065),art (0.9489909),group (0.9466132),one (0.92186284),three (0.9140691),music (0.9026802),outfit (0.90013224),woman (0.8900717),lid (0.8702354),baby (0.8617807),boy (0.84902793),offspring (0.8199593)
